-0.66056,-1.6238,-0.21001,-0.039524,-0.040443,-0.033154,-0.1932,0.057123
-0.63415,1.5006,0.43858,0.023741,-0.036384,-0.033045,-0.1016,-0.082699
-0.66608,-1.273,-0.39601,-0.090664,-0.047335,-0.039366,-0.22525,0.15657
-0.64924,1.0641,0.54367,-0.0082578,-0.044271,-0.04081,-0.14675,-0.14868
-0.69167,-0.54599,-0.3437,-0.10849,-0.045793,-0.040065,-0.23179,0.20948
-0.59082,-0.0051915,0.36383,-0.040424,-0.044509,-0.038352,-0.226,-0.13193
-0.67191,0.62863,-0.13856,-0.085577,-0.041516,-0.037126,-0.25045,0.1452
-0.64472,-1.1878,0.023309,-0.07239,-0.050604,-0.041317,-0.30147,-0.030421
-0.66827,1.3789,0.22322,-0.039447,-0.044875,-0.03893,-0.25068,0.028063
-0.6956,-1.4737,-0.26356,-0.10145,-0.050289,-0.039,-0.33643,0.11785
-0.68774,1.5173,0.48051,-0.0079816,-0.040983,-0.03472,-0.22412,-0.10745
-0.68207,-1.2243,-0.40059,-0.096007,-0.050276,-0.036253,-0.30209,0.195
-0.74364,0.72324,0.52699,0.018596,-0.046474,-0.036407,-0.19219,-0.15284
-0.72909,-0.13165,-0.31822,-0.053616,-0.04982,-0.038012,-0.20637,0.20223
-0.64318,-0.25502,0.29656,0.013522,-0.05481,-0.040271,-0.16397,-0.1251
-0.61341,0.91935,-0.024126,0.0085253,-0.047765,-0.035053,-0.11706,0.12184
-0.71122,-1.128,-0.046951,0.011461,-0.052351,-0.034116,-0.14491,0.010467
-0.76119,1.5726,0.31791,0.08305,-0.044284,-0.030689,-0.057032,-0.01813
-0.73118,-1.6063,-0.28142,0.012559,-0.050482,-0.029156,-0.16184,0.14043
-0.79078,1.2891,0.49583,0.10593,-0.043635,-0.026486,-0.089469,-0.13558
-0.66362,-1.001,-0.36443,-0.009825,-0.052447,-0.029149,-0.22432,0.21602
-0.67636,0.57257,0.40449,0.078002,-0.050032,-0.028559,-0.19687,-0.16092
-0.69615,0.054418,-0.20459,-0.022812,-0.053346,-0.028296,-0.28469,0.22946
-0.65819,-0.65841,0.17321,0.01033,-0.057392,-0.029252,-0.32321,-0.079218
-0.74479,1.1501,0.042305,0.01516,-0.053905,-0.030529,-0.29982,0.098375
-0.6618,-1.5198,-0.1115,-0.012535,-0.064116,-0.03205,-0.39449,0.077785
-0.64564,1.5757,0.30074,0.073711,-0.056011,-0.030702,-0.2897,-0.063058
-0.76121,-1.5397,-0.30064,-0.04244,-0.067077,-0.032377,-0.40719,0.21955
-0.62029,1.128,0.43928,0.077122,-0.061547,-0.034123,-0.2714,-0.16301
-0.72876,-0.65415,-0.31136,-0.044342,-0.064656,-0.032762,-0.35186,0.26051
-0.66188,0.29545,0.33832,0.061617,-0.063737,-0.033077,-0.26885,-0.15639
-0.65242,0.38705,-0.15054,-0.0055987,-0.059987,-0.029464,-0.25762,0.19602
-0.64534,-0.76163,0.082731,0.015289,-0.065009,-0.02938,-0.27213,-0.04495
-0.60496,1.3538,0.11907,0.017357,-0.055799,-0.02578,-0.19442,0.054932
-0.71393,-1.2205,-0.18403,-0.051086,-0.0698,-0.030067,-0.28803,0.11753
-0.64843,1.7132,0.3577,0.04141,-0.052961,-0.020409,-0.1688,-0.088053
-0.58002,-1.2296,-0.33998,-0.06573,-0.059255,-0.018381,-0.30948,0.24258
-0.62381,1.0776,0.4102,0.063833,-0.056576,-0.023239,-0.23264,-0.16881
-0.61958,-0.4553,-0.30934,-0.04589,-0.058709,-0.019035,-0.34988,0.25725
-0.62432,0.010388,0.26281,0.037049,-0.060411,-0.021596,-0.33328,-0.13288
-0.65167,0.74904,-0.11613,-0.0071851,-0.056403,-0.017912,-0.33773,0.16786
-0.6539,-1.2995,-0.024306,-0.0097543,-0.066961,-0.020794,-0.39161,0.0070596
-0.61572,1.4272,0.16645,0.020889,-0.057309,-0.018137,-0.29854,0.0095177
-0.65508,-1.7728,-0.24437,-0.076739,-0.071213,-0.021987,-0.39639,0.16014
-0.63973,1.3819,0.38517,0.013233,-0.061901,-0.021031,-0.25224,-0.12174
-0.5869,-1.1262,-0.36145,-0.12172,-0.070019,-0.020158,-0.34527,0.25168
-0.58644,0.65407,0.36185,-0.011688,-0.062113,-0.017418,-0.22053,-0.17012
-0.6925,-0.16211,-0.3218,-0.11811,-0.061779,-0.014312,-0.25522,0.23476
-0.58471,-0.56016,0.14032,-0.059011,-0.061727,-0.012438,-0.22342,-0.10258
-0.67175,0.95196,-0.090538,-0.069622,-0.059088,-0.015127,-0.18968,0.13303
-0.6077,-1.5314,-0.12741,-0.070586,-0.065067,-0.013471,-0.2738,0.039088
-0.63284,1.4949,0.20037,0.0023143,-0.057848,-0.012483,-0.1838,-0.028741
-0.63243,-1.9593,-0.34716,-0.089013,-0.068997,-0.014152,-0.31479,0.18108
-0.60219,1.0456,0.35188,0.023696,-0.059736,-0.012849,-0.21224,-0.14245
-0.70071,-0.91518,-0.42317,-0.10642,-0.066062,-0.012753,-0.34201,0.25472
-0.5661,0.45307,0.31659,0.0016849,-0.068618,-0.017232,-0.27976,-0.16791
-0.61402,0.13654,-0.2649,-0.085056,-0.049531,0.0037853,-0.33272,0.22741
-0.59149,-0.90967,0.1039,-0.043712,-0.043571,0.014406,-0.34799,-0.079243
-0.60473,1.0459,0.026585,-0.050488,-0.044811,0.0073663,-0.28973,0.10005
-0.65741,-1.5663,-0.14445,-0.078666,-0.05244,0.0095546,-0.37175,0.08146
-0.65386,1.6015,0.33466,0.016541,-0.045279,0.0093557,-0.2501,-0.064372
-0.61373,-1.5637,-0.32369,-0.074073,-0.053205,0.010068,-0.35555,0.22707
-0.5871,1.058,0.4662,0.053839,-0.047322,0.010517,-0.21386,-0.1673
-0.60856,-0.75801,-0.33926,-0.064394,-0.05323,0.0092081,-0.28895,0.26682
-0.62452,0.08243,0.35569,0.017838,-0.052665,0.0099525,-0.23331,-0.14834
-0.63753,0.47564,-0.14936,-0.04237,-0.050912,0.010787,-0.25511,0.19821
-0.58482,-1.1414,0.075324,-0.0050527,-0.057321,0.009529,-0.28436,-0.025115
-0.58782,1.3132,0.12862,0.030106,-0.048202,0.013367,-0.20897,0.032176
-0.63195,-1.7632,-0.2187,-0.03454,-0.062761,0.0088744,-0.32055,0.13126
-0.58275,1.4677,0.37431,0.058071,-0.052171,0.010363,-0.22279,-0.10261
-0.59591,-1.4285,-0.38591,-0.054734,-0.064515,0.0060443,-0.3631,0.25246
-0.5782,0.86507,0.41126,0.073506,-0.058381,0.0075203,-0.27946,-0.17
-0.67061,-0.50232,-0.35572,-0.015368,-0.066069,0.0057042,-0.37034,0.26273
-0.62831,-0.56694,0.24191,0.053319,-0.069768,0.0023799,-0.3375,-0.11969
-0.59113,0.67147,-0.12451,-0.0035883,-0.070545,-0.00026412,-0.32105,0.15859
-0.61065,-1.6378,-0.035934,-0.033063,-0.076627,-0.00015502,-0.36664,-0.0038925
-0.58782,1.4383,0.19511,-0.0175,-0.069935,-0.00059141,-0.28134,0.025654
-0.60994,-1.6823,-0.30134,-0.10971,-0.078194,0.0020205,-0.39593,0.16905
-0.54539,1.4511,0.40114,-0.0055409,-0.074463,-0.0049104,-0.27121,-0.11835
-0.64498,-1.1491,-0.46231,-0.10502,-0.095284,-0.017469,-0.37187,0.24959
-0.52523,0.63513,0.37914,-0.015561,-0.083172,-0.0084721,-0.26804,-0.1607
-0.61228,-0.096551,-0.36662,-0.096637,-0.086383,-0.0096144,-0.2999,0.23379
-0.56593,-0.72802,0.17628,-0.038131,-0.089421,-0.010802,-0.27963,-0.099419
-0.60581,1.0858,-0.23611,-0.04122,-0.084816,-0.010378,-0.25268,0.096964
-0.66535,-0.77482,-0.42855,-0.040013,-0.0919,-0.010545,-0.3162,0.013144
-0.56461,1.614,0.2664,0.011319,-0.083884,-0.01032,-0.22618,-0.031297
-0.65162,-0.88708,-0.33693,-0.087112,-0.098399,-0.012136,-0.37145,0.16338
-0.56261,1.5112,0.42472,0.0037145,-0.086884,-0.01041,-0.24783,-0.14457
-0.60327,-0.35206,-0.80572,-0.076321,-0.091778,-0.011347,-0.33984,0.20069
-0.55524,0.84663,0.30269,0.0013958,-0.090223,-0.011925,-0.28911,-0.1572
-0.57971,0.51389,-0.5481,-0.057412,-0.089928,-0.0129,-0.32759,0.17136
-0.60975,-0.14816,-0.048428,-0.040636,-0.095336,-0.015031,-0.365,-0.080119
-0.59523,1.2884,-0.090525,-0.051118,-0.088348,-0.015358,-0.32644,0.061528
-0.59131,-0.84752,-0.4626,-0.10063,-0.096928,-0.014877,-0.39933,0.051208
-0.63745,1.6392,0.3525,-0.031451,-0.087115,-0.010911,-0.30447,-0.064762
-0.55523,-0.87307,-0.29952,-0.11071,-0.10103,-0.012502,-0.485,0.18078
-0.56658,1.2735,0.44785,-0.0061896,-0.089934,-0.011251,-0.33365,-0.1441
-0.56932,-0.06096,-0.32232,-0.10395,-0.096363,-0.013067,-0.41567,0.17988
-0.54138,0.56588,0.32687,-0.024174,-0.094199,-0.014196,-0.33457,-0.14564
-0.598,0.72301,-0.2097,-0.08934,-0.092927,-0.011995,-0.36944,0.17881
-0.52672,-0.35755,0.0071845,-0.062339,-0.12271,-0.039526,-0.40816,-0.011559
-0.57447,1.4804,0.036741,-0.038015,-0.1161,-0.044641,-0.30431,0.038309
-0.56015,-1.1463,-0.3529,-0.12525,-0.12431,-0.040906,-0.43849,0.15262
-0.54656,1.6156,0.3685,-0.04553,-0.10806,-0.042286,-0.23608,-0.11161
-0.5957,-0.86453,-0.35821,-0.15327,-0.1195,-0.045649,-0.36912,0.25716
-0.50915,1.2332,0.45854,-0.031342,-0.11212,-0.047574,-0.25876,-0.18273
-0.59869,-0.42826,-0.36235,-0.11081,-0.11423,-0.046297,-0.34756,0.29461
-0.53747,-0.0088456,0.27553,-0.012112,-0.11623,-0.05016,-0.32927,-0.13074
-0.54245,0.6893,-0.099724,-0.019684,-0.1152,-0.05249,-0.32781,0.20305
-0.593,-1.1248,-0.051737,-0.002779,-0.12386,-0.054126,-0.38791,0.039794
-0.50387,1.5077,0.24594,0.054102,-0.11239,-0.050443,-0.31425,-0.00080156
-0.59971,-1.447,-0.35477,-0.021637,-0.12319,-0.050744,-0.43431,0.2013
-0.52864,1.6458,0.47922,0.070705,-0.1081,-0.045661,-0.28306,-0.13962
-0.5482,-1.118,-0.44373,-0.049416,-0.11718,-0.046361,-0.40083,0.26149
-0.59132,0.80398,0.45925,0.045887,-0.11192,-0.045944,-0.30923,-0.19
-0.49851,-0.063111,-0.31927,-0.051041,-0.11234,-0.046926,-0.33966,0.28522
-0.60312,-0.36868,0.21061,-0.01987,-0.11799,-0.048524,-0.33089,-0.08136
-0.52242,1.0381,0.015176,-0.032922,-0.11708,-0.054139,-0.30949,0.11502
-0.55224,-1.237,-0.13308,-0.039704,-0.12702,-0.056308,-0.39681,0.06474
-0.5918,1.6708,0.34376,0.038494,-0.11631,-0.056366,-0.29921,-0.042541
-0.49837,-1.8526,-0.40627,-0.016807,-0.126,-0.05627,-0.43771,0.21379
-0.60788,1.0708,0.47546,0.10078,-0.11246,-0.051399,-0.321,-0.15104
-0.51685,-0.93704,-0.47619,0.00091413,-0.11998,-0.053632,-0.44462,0.25015
-0.55581,0.50947,0.38704,0.084919,-0.11365,-0.050051,-0.38972,-0.15832
-0.57642,0.13029,-0.30953,0.032014,-0.11532,-0.049441,-0.43077,0.22367
-0.50595,-1.2066,0.053605,0.039766,-0.11538,-0.046444,-0.44821,-0.075129
-0.59653,1.2824,0.018093,0.011229,-0.1104,-0.045225,-0.40094,0.083992
-0.5152,-1.7792,-0.32499,-0.051998,-0.12142,-0.047478,-0.50909,0.046292
-0.54934,1.6301,0.33385,-1.077e-05,-0.1079,-0.043826,-0.37267,-0.048577
-0.57397,-1.6374,-0.54882,-0.091177,-0.11673,-0.043595,-0.48801,0.16075
-0.49448,0.82631,0.43432,0.01191,-0.10625,-0.041946,-0.34159,-0.14167
-0.59471,-0.61299,-0.56707,-0.052248,-0.11446,-0.043948,-0.41909,0.23557
-0.51048,-0.25647,0.24799,0.023555,-0.10896,-0.038814,-0.33728,-0.15627
-0.54654,0.52642,-0.28158,-0.016691,-0.10757,-0.0409,-0.32235,0.1755
-0.56144,-1.2267,-0.077638,-0.010146,-0.11265,-0.040553,-0.35025,-0.061427
-0.49037,1.4356,0.077663,0.013259,-0.10333,-0.036844,-0.2654,0.050308
-0.58248,-1.8604,-0.45057,-0.050225,-0.11645,-0.038776,-0.39288,0.083334
-0.50728,1.4475,0.33999,0.025617,-0.10763,-0.038936,-0.27299,-0.085011
-0.5202,-1.4387,-0.63581,-0.077227,-0.12011,-0.043017,-0.40444,0.20853
-0.57536,0.87029,0.38193,-0.0020982,-0.11772,-0.045835,-0.30049,-0.17292
-0.45656,-0.5457,-0.50964,-0.088807,-0.1197,-0.04339,-0.38184,0.24328
-0.61412,-0.82101,0.18801,-0.044033,-0.11241,-0.034591,-0.35496,-0.13576
-0.44571,0.66649,-0.15173,-0.059949,-0.11211,-0.037453,-0.33819,0.14863
-0.5352,-1.2094,-0.16555,-0.04668,-0.11564,-0.034835,-0.38319,-0.0057178
-0.54133,1.4924,0.16626,0.0082234,-0.10908,-0.034951,-0.27403,-0.0072511
-0.50351,-1.6353,-0.45031,-0.054021,-0.12194,-0.038159,-0.38014,0.13715
-0.57375,1.35,0.42304,0.033819,-0.11146,-0.037415,-0.24964,-0.12916
-0.47389,-0.70268,-0.41145,-0.057027,-0.11952,-0.037697,-0.34961,0.19782
-0.53579,0.9157,0.40454,0.026689,-0.11379,-0.034527,-0.28507,-0.1433
-0.57903,0.18003,-0.2662,-0.03253,-0.11517,-0.03395,-0.33948,0.17056
-0.53921,-0.010663,0.1606,-0.0086624,-0.12013,-0.036632,-0.33471,-0.076906
-0.5213,1.249,-0.025764,0.004087,-0.11766,-0.036022,-0.29429,0.019837
-0.51352,-0.72546,-0.17816,-0.014552,-0.12481,-0.036555,-0.3678,-0.030031
-0.53903,1.6139,0.24968,0.058052,-0.11497,-0.031312,-0.29361,-0.04607
-0.52857,-1.0212,-0.51653,-0.0017514,-0.12145,-0.028418,-0.39419,0.071896
-0.54399,1.4083,0.39246,0.06592,-0.11213,-0.02648,-0.29285,-0.11441
-0.53677,-0.36412,-0.52349,-0.021958,-0.12208,-0.029393,-0.38138,0.11651
-0.53784,0.47433,0.28676,0.04001,-0.11875,-0.028514,-0.32951,-0.12991
-0.54035,0.30139,-0.29162,-0.011835,-0.1207,-0.031832,-0.35724,0.13401
-0.54034,-1.0123,0.031172,0.0084096,-0.12329,-0.031042,-0.38033,-0.056024
-0.53872,1.2479,0.05929,0.022129,-0.12323,-0.035856,-0.33816,0.039113
-0.54081,-1.4433,-0.2787,-0.040681,-0.11528,-0.018702,-0.4289,0.050624
-0.53768,1.7547,0.35616,0.02703,-0.093769,-0.0032418,-0.32716,-0.076395
-0.54006,-1.6078,-0.39165,-0.085146,-0.11324,-0.013266,-0.44386,0.15803
-0.53851,0.78151,0.45597,0.0061102,-0.10137,-0.0076763,-0.34461,-0.14427
-0.53245,-0.64437,-0.38117,-0.10206,-0.10765,-0.0096529,-0.42215,0.16949
-0.54574,-0.34293,0.31214,-0.037906,-0.10045,-0.0033317,-0.37561,-0.13344
-0.53278,0.61546,-0.06215,-0.077458,-0.098643,-0.0040825,-0.38332,0.13152
-0.54445,-1.4489,0.047084,-0.069384,-0.1039,-0.0040954,-0.4188,-0.020467
-0.5358,1.491,0.26465,-0.0072622,-0.092805,-0.0029017,-0.33818,0.0028248
-0.53875,-2.0538,-0.13907,-0.053488,-0.10267,-0.0015669,-0.44533,0.075522
-0.54118,1.3114,0.47399,0.046292,-0.095612,-0.0045574,-0.3443,-0.092872
-0.52637,-1.4249,-0.37294,-0.049242,-0.10699,-0.0069704,-0.47222,0.16141
-0.54798,0.6035,0.46872,0.056087,-0.099529,-0.0049489,-0.3822,-0.14805
-0.52917,-0.34751,-0.24109,-0.031631,-0.10324,-0.0053147,-0.44414,0.1681
-0.53731,-1.0935,0.2798,0.0099511,-0.10208,-0.0029145,-0.42808,-0.11059
-0.54182,0.85163,0.018234,-0.021097,-0.10259,-0.007426,-0.40791,0.10005
-0.53486,-1.8074,-0.027325,-0.057932,-0.11371,-0.0095887,-0.45697,-0.0036978
-0.54394,1.514,0.29345,-0.011553,-0.1038,-0.0099417,-0.37089,-0.02217
-0.53458,-1.7374,-0.33476,-0.094196,-0.11492,-0.011212,-0.49972,0.11356
-0.54199,1.3659,0.45085,0.0069388,-0.10288,-0.0066624,-0.3808,-0.1222
-0.53374,-1.2632,-0.42512,-0.086868,-0.11311,-0.010282,-0.47896,0.17867
-0.53796,0.058547,0.39723,0.023375,-0.10113,-0.0013102,-0.39789,-0.13785
-0.53937,0.057885,-0.31637,-0.019851,-0.11168,-0.01152,-0.43903,0.15355
-0.5388,-1.0159,0.099967,0.024595,-0.12432,-0.023893,-0.43438,-0.088661
-0.53793,1.1391,-0.069615,0.035469,-0.11119,-0.016058,-0.39539,0.06311
-0.53995,-1.7354,-0.30232,9.8419e-05,-0.12489,-0.021512,-0.47969,0.018133
-0.53712,1.5569,0.26742,0.066633,-0.11458,-0.021724,-0.34918,-0.056122
-0.54093,-1.6427,-0.48885,-0.028066,-0.12835,-0.026595,-0.48071,0.13133
-0.53917,1.0987,0.41579,0.065528,-0.11638,-0.024606,-0.35513,-0.13429
-0.53756,-0.72257,-0.54122,-0.058266,-0.13151,-0.027853,-0.49581,0.17037
-0.54284,0.062728,0.29039,0.011075,-0.1232,-0.027307,-0.40026,-0.1396
-0.5347,0.45302,-0.40604,-0.058093,-0.12585,-0.028841,-0.4614,0.12266
-0.54193,-0.99169,-0.094161,-0.035851,-0.1251,-0.027192,-0.48332,-0.070773
-0.53877,1.4042,0.0010046,-0.015355,-0.11232,-0.026756,-0.36602,0.025702
-0.54013,-1.5278,-0.44249,-0.066854,-0.12283,-0.027121,-0.52987,0.041911
-0.54188,1.5887,0.34747,0.018166,-0.10079,-0.022693,-0.32502,-0.082674
-0.53411,-1.404,-0.62856,-0.088685,-0.11885,-0.02562,-0.60337,0.075498
-0.54373,0.77451,0.44637,0.020305,-0.089125,-0.019805,-0.35429,-0.12349
-0.53503,-0.54575,-0.70712,-0.070836,-0.1034,-0.023553,-0.55568,0.10551
-0.54086,-0.43401,0.20657,0.0075104,-0.065863,-0.014087,-0.32737,-0.11894
-0.53982,0.68295,-0.31217,-0.03982,-0.065266,-0.017906,-0.34053,0.070192
-0.53831,-1.3727,-0.16693,-0.051214,-0.058722,-0.012541,-0.38848,-0.0606
-0.54088,1.5262,0.19706,-0.018123,-0.04124,-0.013895,-0.17914,-0.0024809
-0.53806,-2.0264,-0.42234,-0.074863,-0.048105,-0.007394,-0.39107,0.033612
-0.53931,1.3329,0.463,0.030678,0.0033316,0.028454,-0.16638,-0.089099
-0.54079,-1.3159,-0.65876,-0.064644,-0.0216,0.013803,-0.38732,0.14503
-0.5374,0.55653,0.45904,0.035598,0.0014884,0.020079,-0.15557,-0.13636
-0.5416,-0.28344,-0.44738,-0.049082,-0.0067773,0.01619,-0.23623,0.16847
-0.53899,-0.94802,0.17307,0.0070544,0.0031582,0.019669,-0.17489,-0.09073
-0.5383,0.97728,-0.0049376,-0.01328,0.01134,0.023115,-0.12104,0.075644
-0.54201,-1.8938,-0.071767,-0.04156,0.0085851,0.027703,-0.20362,0.010662
-0.53579,1.4491,0.2776,-0.0018284,0.021828,0.031214,-0.083471,-0.034266
-0.53876,-2.257,-0.38214,-0.11319,0.0092081,0.029012,-0.24467,0.13323
-0.53928,0.9465,0.46979,-0.040392,0.024269,0.031066,-0.070852,-0.13756
-0.5378,-1.1646,-0.30901,-0.16264,0.016973,0.02959,-0.18984,0.19814
-0.54206,0.062895,0.46779,-0.061812,0.022432,0.030591,-0.09776,-0.14216
-0.53592,-0.043235,-0.22176,-0.10149,0.017583,0.028339,-0.18076,0.1562
-0.54214,-1.439,0.18661,-0.039512,0.019606,0.029885,-0.1718,-0.067731
-0.53737,1.0672,0.098322,0.00024615,0.02721,0.028031,-0.10816,0.051087
-0.53898,-2.3122,-0.13548,-0.011636,0.017358,0.024751,-0.23403,0.045538
-0.5404,1.2818,0.38232,0.081894,0.031789,0.028441,-0.1077,-0.06004
-0.53625,-2.1067,-0.36396,-0.010409,0.020807,0.025509,-0.28775,0.16652
-0.54097,0.88431,0.50763,0.098215,0.032194,0.026869,-0.13544,-0.14179
-0.53799,-0.99193,-0.33343,-0.014058,0.024397,0.024174,-0.27264,0.1684
-0.53824,-0.66131,0.37559,0.056742,0.02581,0.021838,-0.19914,-0.1423
-0.54053,0.2015,-0.14586,-0.017186,0.030017,0.023327,-0.20266,0.15068
-0.5367,-1.9054,0.10103,-0.02233,0.018077,0.014695,-0.23743,-0.029058
-0.54023,1.1067,0.16809,-0.01118,0.021815,0.01259,-0.17973,0.025483
-0.53816,-2.0936,-0.21159,-0.060739,0.016915,0.016806,-0.28383,0.087302
-0.53802,1.2547,0.4241,0.038096,0.028475,0.017403,-0.091177,-0.099589
-0.54094,-1.7394,-0.24096,-0.056417,0.022612,0.015523,-0.17001,0.1388
-0.536,0.45843,0.49032,0.033459,0.02906,0.0161,-0.028333,-0.14476
-0.54064,-0.83027,-0.28519,-0.068382,0.028205,0.018064,-0.11193,0.17932
-0.53812,-1.0544,0.29654,-0.0078981,0.029015,0.017018,-0.051079,-0.10779
-0.53732,0.54429,0.058397,-0.033898,0.033388,0.015728,-0.017493,0.11188
